ID,Age,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Overall
223247,29,Right,1,4,3,49,49,72,75,43,68,51,53,71,73,67,68,67,76,61,62,84,92,78,65,72,70,65,64,45,74,69,75,73,6,9,16,6,15,73
223248,26,Right,1,3,3,60,70,73,70,65,71,58,41,60,72,84,79,84,72,69,71,72,65,70,63,64,32,72,52,71,72,21,30,18,15,8,10,14,6,73
241168,18,Right,1,3,3,67,64,39,75,64,76,74,59,69,75,86,83,86,65,77,73,76,64,51,70,38,30,65,71,58,61,29,41,32,10,8,13,8,13,73
213777,21,Right,1,4,3,60,59,59,72,57,72,72,65,69,73,74,67,75,71,75,70,71,92,64,71,63,67,70,70,42,67,59,65,62,6,6,7,15,13,73
219409,23,Right,1,3,3,72,52,62,71,50,68,64,63,69,69,76,77,71,69,73,73,74,85,59,67,69,70,66,64,55,72,70,73,71,14,13,12,9,10,73
221201,24,Left,1,2,3,73,55,54,72,42,74,72,52,62,69,86,85,85,71,85,64,78,78,65,54,75,70,69,65,61,67,72,70,70,15,10,14,13,7,73
223249,30,Right,1,2,1,15,19,17,26,14,15,18,20,19,20,35,39,34,64,56,16,60,32,60,16,25,16,17,37,24,42,10,15,14,74,69,69,74,78,73
54033,31,Right,2,5,2,72,60,72,76,78,61,70,73,82,79,34,48,33,72,44,89,50,34,87,73,75,70,63,75,72,82,71,70,66,10,7,11,9,11,73
186385,29,Right,1,3,3,69,59,45,75,40,67,67,66,73,70,67,67,66,71,69,68,61,76,65,66,80,74,55,66,66,75,70,73,69,14,9,10,12,10,73
180754,37,Right,2,3,3,76,70,71,76,68,72,85,85,77,75,51,51,72,73,75,74,70,67,58,76,65,71,64,77,80,80,55,62,60,14,13,9,14,9,73
184082,29,Right,1,3,2,60,34,73,60,29,52,39,28,50,62,49,64,51,70,48,55,65,68,89,29,75,72,54,45,31,64,70,74,69,6,12,15,10,13,73
189715,28,Right,1,2,3,81,57,70,81,71,64,82,82,79,74,41,60,69,66,63,81,75,55,68,76,53,66,64,74,76,74,62,63,52,7,15,9,14,16,73
204308,25,Left,1,2,1,12,11,11,39,16,12,16,13,38,22,37,37,45,65,43,38,67,32,67,13,34,14,11,39,26,50,16,17,11,78,71,72,70,73,73
157716,32,Right,2,2,2,30,42,80,67,33,39,29,28,65,44,32,32,32,71,42,67,53,39,83,44,77,70,34,51,50,73,74,75,73,16,6,13,6,11,73
230420,34,Left,1,3,3,76,66,56,76,72,72,77,76,63,75,80,84,81,67,79,74,52,67,50,68,45,47,68,68,68,76,28,51,44,11,13,13,9,7,73
234772,27,Right,1,3,3,70,64,43,72,54,69,65,65,69,67,89,88,72,63,84,62,61,75,44,59,50,38,69,75,63,57,35,39,41,10,12,7,9,6,73
214294,28,Right,1,3,3,58,66,73,73,56,71,55,31,71,72,76,78,79,70,64,75,82,87,80,70,77,68,69,71,39,72,67,69,70,10,8,10,14,8,73
201751,26,Right,1,4,3,56,68,29,73,52,72,49,49,65,72,84,77,83,73,82,63,52,48,42,65,43,29,65,74,56,73,41,22,30,10,7,14,8,11,73
204823,32,Left,1,4,3,72,64,71,71,61,76,71,69,68,74,83,80,81,72,73,78,76,85,39,74,65,64,71,69,62,73,45,60,52,15,15,13,15,12,73
189975,32,Right,1,3,3,63,74,82,66,64,67,56,46,51,68,63,47,61,70,49,79,67,79,81,74,79,27,77,56,80,72,51,41,39,9,9,7,16,16,73
203544,29,Left,1,2,3,71,53,58,70,52,68,71,65,67,70,75,69,73,73,76,72,76,77,60,64,67,73,62,65,74,70,72,71,72,14,12,8,8,12,73
219160,24,Right,1,2,3,33,34,58,76,28,74,38,37,73,77,64,68,69,67,65,47,73,79,75,40,70,69,55,68,36,65,70,68,64,10,11,9,7,9,73
186392,28,Right,1,3,3,72,46,73,69,33,64,43,34,69,69,55,62,61,74,60,64,65,72,71,59,74,76,64,66,40,72,74,77,78,8,7,7,10,11,73
200473,25,Right,1,3,3,67,73,58,69,68,75,71,59,55,72,85,84,83,70,82,73,79,78,55,72,58,35,69,64,68,63,32,28,21,11,15,10,9,11,73
205081,28,Right,1,5,3,60,74,72,68,62,71,58,60,59,73,71,74,59,70,68,73,65,76,81,65,48,53,73,66,72,70,36,26,23,14,8,13,10,7,73
242201,23,Right,1,3,3,58,51,48,77,51,70,63,68,72,72,75,73,76,75,78,67,68,81,63,66,64,71,63,75,59,79,70,70,63,12,13,8,10,10,73
204826,27,Right,1,3,2,35,22,79,58,30,35,36,59,41,53,49,53,34,66,30,58,75,66,80,50,80,75,25,40,68,64,72,74,68,11,12,12,15,15,73
230170,26,Right,1,3,1,22,13,14,17,12,14,17,14,15,21,58,50,43,62,49,23,41,38,61,15,27,18,10,52,16,54,15,20,17,77,71,68,73,74,73
45083,35,Right,2,3,2,49,22,72,66,38,35,42,18,63,58,60,49,62,69,70,57,81,73,77,32,77,74,31,45,46,76,74,74,68,7,12,10,9,13,73
189723,28,Left,1,3,3,63,72,69,66,75,75,65,62,48,71,71,71,69,70,75,74,73,64,79,66,43,31,71,62,68,72,35,36,23,16,16,15,15,15,73
190748,31,Right,1,3,3,67,69,57,68,61,76,71,62,66,73,79,79,79,73,79,72,77,67,61,71,69,37,71,67,63,65,56,40,42,10,16,7,11,13,73
183581,30,Right,1,4,3,60,55,86,70,43,63,40,47,70,69,69,68,69,73,73,64,74,88,80,62,71,72,70,67,52,70,66,71,72,16,11,14,14,15,73
194333,30,Right,1,2,1,18,13,39,24,15,18,19,12,20,19,27,29,38,67,40,15,66,20,68,13,22,12,12,48,19,31,13,14,13,73,71,75,72,75,73
220702,24,Left,1,2,3,73,37,71,68,33,66,66,71,66,71,69,66,68,66,58,67,62,72,80,48,64,73,51,54,57,71,71,75,77,7,7,13,12,10,73
149791,36,Left,2,2,3,72,63,43,76,62,74,73,67,72,80,60,52,70,66,88,70,33,52,53,67,39,35,64,80,77,73,42,51,36,13,7,16,11,16,73
230175,26,Right,1,2,1,19,11,17,14,15,21,20,12,16,21,42,53,40,70,39,19,41,31,56,14,22,15,12,67,13,62,17,14,10,73,77,69,76,66,73
211489,28,Right,1,3,3,69,69,43,72,64,75,69,56,73,73,73,72,84,66,79,62,47,68,61,70,68,42,71,74,77,63,34,35,37,12,14,10,10,7,73
203810,31,Right,1,3,3,77,36,58,68,49,73,69,64,65,75,78,79,72,66,74,75,68,78,65,62,64,69,68,60,57,63,68,72,72,14,6,16,11,11,73
205346,25,Right,1,3,3,71,47,52,69,51,74,64,42,60,69,92,94,77,68,76,58,62,77,65,46,73,64,66,58,61,61,69,69,71,16,7,8,15,9,73
206626,25,Right,1,5,3,57,74,72,70,65,69,38,31,43,71,66,66,65,66,64,76,81,68,84,67,66,30,76,59,63,56,24,43,46,12,11,15,15,9,73
210723,26,Left,1,2,3,73,45,66,68,59,64,66,70,65,71,77,77,68,69,68,68,82,79,74,57,72,66,58,58,55,69,69,72,73,10,13,10,14,7,73
230435,30,Right,1,3,2,43,57,71,77,63,58,63,54,75,60,76,74,81,64,80,80,58,75,59,73,79,77,54,65,62,61,79,71,63,11,13,16,8,10,73
181795,31,Left,1,2,2,71,41,63,68,51,61,47,41,60,69,71,73,74,74,64,43,70,72,73,56,71,74,45,58,46,69,72,74,75,16,11,11,12,8,73
202276,27,Right,1,3,3,68,75,63,70,74,71,69,55,54,73,78,78,73,71,73,72,64,67,62,63,52,20,75,64,66,66,37,23,23,9,16,10,10,13,73
220196,20,Left,1,3,4,66,68,40,74,50,77,61,48,64,75,73,76,85,72,79,60,59,70,45,55,44,34,68,74,58,76,28,31,28,8,14,9,13,7,73
225060,26,Right,1,3,2,37,43,78,55,34,46,38,33,42,60,70,64,63,71,50,56,89,74,79,47,71,74,33,38,43,61,71,71,73,12,14,8,8,12,73
207653,28,Right,1,3,3,58,72,43,65,64,78,63,56,61,73,87,78,75,69,83,73,57,74,57,68,57,23,73,73,61,56,21,25,24,15,15,9,6,9,73
226853,21,Right,1,3,3,64,59,68,70,48,73,33,37,68,72,83,82,78,68,64,66,86,75,72,47,75,73,64,56,59,68,70,74,73,12,14,9,13,11,73
189221,29,Right,1,3,3,76,54,68,75,60,73,70,58,75,75,69,68,67,71,63,73,73,81,72,67,74,67,69,69,58,72,69,74,73,10,15,8,9,13,73
213030,26,Right,1,3,3,62,48,48,74,39,73,62,37,69,74,65,56,70,74,67,69,64,81,64,68,66,69,67,69,34,74,65,73,69,15,16,7,7,11,73
235814,26,Right,1,2,2,72,47,61,68,49,57,56,58,63,64,75,76,74,72,62,57,56,83,70,54,62,68,61,66,55,67,67,74,73,9,10,6,6,7,73
190502,28,Right,2,3,2,72,60,67,76,65,67,72,73,75,74,65,60,65,74,65,81,69,67,72,74,75,72,70,71,71,69,71,73,70,11,14,6,8,6,73
212519,30,Right,1,3,3,64,71,43,69,64,74,58,49,63,73,80,80,80,68,88,68,39,75,61,66,42,70,76,69,48,66,38,34,39,9,10,12,11,13,73
229927,21,Left,1,2,3,64,58,44,81,54,75,73,53,71,84,69,69,75,70,78,55,62,65,65,48,68,50,67,73,55,68,67,60,56,14,13,13,9,9,73
203304,25,Right,1,3,3,59,73,77,60,62,67,68,46,46,69,78,79,68,70,71,73,73,73,75,65,64,44,72,59,62,68,27,34,32,8,10,6,11,7,73
189480,28,Right,1,3,3,69,71,77,69,67,73,68,63,61,74,68,72,65,71,58,68,71,70,74,71,76,39,76,65,57,70,26,28,25,16,11,8,8,11,73
209449,27,Left,1,2,3,58,64,48,69,69,74,42,53,53,71,92,93,91,74,93,68,43,75,32,68,60,34,73,64,67,70,37,37,39,10,12,10,9,7,73
215083,27,Right,1,2,3,36,73,63,68,74,71,67,52,49,72,77,76,76,72,77,80,68,84,63,74,80,55,73,64,66,70,34,59,49,12,10,16,8,7,73
178475,32,Right,2,3,2,26,75,78,57,61,53,29,48,23,68,55,69,34,74,39,76,89,56,83,70,66,29,79,42,65,74,22,14,12,11,9,7,13,15,73
190507,30,Right,1,3,2,36,29,70,63,38,47,35,43,54,64,37,53,67,76,52,54,79,70,82,34,81,75,28,30,30,68,67,71,73,6,7,8,10,7,73
186156,26,Right,1,3,3,67,43,66,63,32,68,41,36,61,66,71,74,72,71,71,63,76,87,75,55,66,73,64,59,38,71,71,74,71,9,11,11,9,8,73
224813,24,Left,1,3,3,70,69,40,72,71,74,69,67,67,71,78,77,75,69,74,73,73,83,64,70,71,56,68,71,66,67,53,53,61,11,8,15,8,12,73
226861,23,Left,1,4,3,70,73,52,68,68,78,69,61,61,72,88,85,76,62,80,70,54,72,71,74,30,21,63,65,67,67,42,21,16,8,12,7,16,13,73
235565,23,Right,1,2,3,67,58,72,69,38,65,63,53,72,67,67,67,61,71,63,69,70,73,77,58,73,70,36,61,37,68,74,72,73,6,10,9,7,9,73
172077,34,Left,2,3,2,51,41,77,62,45,55,55,40,61,60,60,55,34,76,35,67,72,53,76,52,74,76,49,39,47,71,69,73,71,9,10,10,8,14,73
189485,28,Right,1,3,4,66,65,55,72,60,78,63,65,55,77,87,85,88,73,89,60,71,66,34,68,40,25,72,72,69,72,55,27,12,6,7,6,5,14,73
192045,27,Right,1,2,3,72,56,60,70,57,74,59,60,64,74,86,85,78,68,75,72,67,80,71,67,65,69,70,72,40,68,67,70,68,10,7,10,6,8,73
230446,30,Right,1,3,2,61,59,72,73,41,71,42,43,71,66,59,55,57,73,61,54,71,72,73,64,68,72,41,71,51,66,78,75,74,11,10,9,8,9,73
110638,39,Right,1,3,1,11,10,22,20,20,17,21,12,32,28,47,46,31,62,42,41,60,39,68,16,28,22,14,45,27,53,20,13,12,69,76,66,79,70,73
186158,27,Right,1,3,2,39,24,75,65,23,44,33,34,53,62,58,53,41,62,45,36,55,71,90,20,81,67,25,38,46,66,71,73,70,6,10,14,10,7,73
177712,29,Right,2,3,3,73,67,63,73,67,70,68,58,63,70,83,83,76,66,70,73,66,82,73,67,64,53,70,68,57,68,49,47,58,10,6,9,6,16,73
186672,32,Right,2,3,3,63,49,75,72,54,68,68,60,60,72,53,63,62,72,49,64,79,76,80,56,77,75,60,68,63,78,71,75,73,7,16,6,10,14,73
192560,26,Right,1,4,4,54,59,55,75,70,75,42,53,74,76,82,79,81,71,81,61,73,90,74,57,64,65,66,72,61,74,64,63,60,15,16,15,16,9,73
198705,25,Right,2,4,4,71,66,59,72,58,75,70,63,67,74,80,75,81,72,82,66,78,71,62,63,67,71,70,69,66,73,70,74,73,12,9,12,8,16,73
227633,22,Right,1,3,3,63,62,56,75,64,73,66,57,68,75,83,83,77,74,74,66,52,81,64,64,67,60,72,69,58,70,63,52,48,7,10,15,12,12,73
200754,26,Right,2,4,3,67,61,70,74,64,68,74,61,72,70,68,68,63,67,63,76,75,84,75,68,72,73,72,67,59,70,72,72,70,12,11,11,9,12,73
139058,37,Right,1,3,3,72,56,59,78,75,69,80,82,77,78,50,51,60,73,74,76,31,34,80,74,58,56,70,83,63,81,55,49,48,10,16,15,7,13,73
220466,22,Left,1,4,3,76,53,68,72,70,74,76,59,68,76,75,79,76,68,71,76,55,77,65,76,67,65,65,68,58,66,65,74,73,7,5,8,9,5,73
185394,30,Left,1,3,2,45,39,72,67,44,55,68,66,69,63,34,32,48,71,65,74,80,66,82,61,75,72,41,59,60,73,72,72,68,14,6,6,11,13,73
223283,25,Right,1,2,3,33,76,79,57,63,66,53,33,35,68,53,65,60,64,58,76,60,55,87,59,63,22,79,50,75,61,35,22,16,7,10,15,11,12,73
193331,27,Right,1,2,1,12,14,12,32,15,12,19,16,28,29,59,52,63,65,64,13,67,44,58,11,13,26,18,36,19,53,15,11,12,75,70,64,71,76,73
205364,28,Left,1,3,3,73,63,70,71,54,68,64,61,67,70,80,78,79,66,67,64,70,86,71,61,71,69,70,64,42,73,70,72,69,11,8,14,10,7,73
223284,29,Left,1,3,2,67,37,71,66,40,71,44,50,70,66,68,68,68,66,67,52,75,75,74,56,75,69,34,55,45,73,74,74,75,11,14,15,12,16,73
230964,25,Right,1,4,3,64,73,71,65,68,71,66,62,57,70,77,75,71,72,77,72,76,68,70,69,80,37,73,64,70,69,31,31,27,13,10,12,6,10,73
205365,28,Right,1,4,3,74,65,48,70,67,75,68,68,64,76,81,79,75,65,80,72,59,71,58,69,53,38,68,71,59,70,42,38,31,11,14,13,11,6,73
208949,28,Left,1,4,4,70,69,43,73,63,73,66,64,69,75,78,79,81,65,79,73,64,75,63,74,75,36,67,73,75,66,60,39,40,11,10,10,15,9,73
165429,31,Left,2,3,2,67,76,69,66,70,62,68,71,58,66,73,65,59,76,78,80,64,72,72,69,40,47,79,69,75,70,32,32,28,14,10,12,8,12,73
241461,18,Right,1,4,3,73,72,50,69,52,79,55,46,72,75,77,76,65,65,66,66,60,63,61,55,34,34,65,67,62,64,34,24,28,12,9,11,15,12,73
205878,24,Right,1,2,1,12,13,12,26,19,14,14,18,27,29,41,43,55,71,45,20,74,38,70,19,23,14,3,45,26,55,24,11,14,74,67,66,72,79,73
214838,27,Right,1,5,3,73,70,57,72,53,72,64,62,70,71,82,84,86,70,81,68,59,81,70,67,73,64,72,57,51,71,68,67,77,14,11,9,9,7,73
221750,27,Right,1,3,2,72,36,60,72,35,62,57,36,54,68,76,78,67,71,72,55,80,77,71,32,69,72,63,58,48,64,73,73,71,9,12,11,8,7,73
230198,30,Right,1,2,3,75,20,71,70,56,65,64,70,46,68,64,75,62,65,61,87,70,68,80,68,84,73,36,42,65,67,74,76,75,10,7,9,7,8,73
200759,25,Left,1,2,3,69,60,64,71,64,73,62,34,55,66,83,89,78,71,77,75,75,78,75,56,70,68,73,67,67,63,68,70,71,9,7,8,10,9,73
230199,26,Right,1,3,2,74,52,67,68,43,71,54,46,52,62,66,82,71,74,55,46,67,79,66,42,72,71,42,45,67,73,67,75,71,16,13,10,12,8,73
230967,24,Right,1,5,3,68,66,51,75,65,78,68,69,65,75,82,83,79,54,78,75,74,80,42,65,65,32,65,62,55,68,39,38,34,6,10,14,10,11,73
244791,26,Right,1,3,3,61,59,35,77,41,64,48,39,76,66,60,68,61,76,77,54,50,77,44,62,35,71,70,73,40,57,43,70,53,13,14,9,6,12,73
197688,27,Left,1,2,3,75,54,53,75,59,70,73,58,72,72,75,77,78,71,73,72,71,75,62,59,70,69,69,60,57,65,70,73,70,15,6,10,5,7,73
201016,28,Right,2,4,2,68,40,58,72,61,68,59,50,62,72,75,69,77,70,79,79,63,74,64,65,76,73,49,60,51,68,76,75,74,11,10,7,8,13,73
235320,26,Right,1,2,2,44,74,78,59,64,69,49,41,53,68,74,77,74,65,58,69,77,78,78,73,68,21,75,52,68,68,39,37,30,12,11,9,7,14,73
181560,29,Right,2,3,2,52,23,74,68,28,61,33,23,64,61,65,66,62,72,62,52,73,67,75,41,76,72,36,42,49,65,69,73,73,9,13,9,6,10,73
209723,29,Left,1,3,3,60,71,74,69,69,72,69,55,67,72,83,82,85,71,84,74,92,78,65,65,50,50,72,70,69,68,39,49,54,7,10,6,7,14,73
179516,30,Left,1,3,3,61,73,67,64,68,66,68,66,56,69,66,69,63,73,68,82,74,85,78,73,78,36,72,59,70,69,38,35,34,15,10,12,12,14,73
225085,22,Right,1,3,3,64,71,55,68,68,80,70,52,63,74,86,85,80,63,78,77,71,73,56,69,62,32,69,67,70,64,28,37,38,15,14,15,8,9,73
226877,23,Right,1,4,4,70,67,48,68,66,79,68,66,53,75,84,77,92,68,72,76,83,71,60,67,68,36,70,69,70,64,36,41,39,8,7,16,11,13,73
228413,21,Right,1,2,1,13,16,19,29,18,19,12,12,19,18,55,49,53,51,51,23,65,25,55,19,24,11,9,30,22,56,10,10,10,78,72,72,73,78,73
237629,19,Right,1,3,3,63,53,32,78,39,73,49,44,72,76,67,71,75,73,74,64,50,78,68,62,49,57,66,74,38,73,76,66,45,14,10,10,8,7,73
177981,31,Right,2,3,3,59,58,54,74,67,64,69,73,72,72,60,57,61,70,59,83,78,72,71,68,80,73,66,65,59,69,72,74,65,9,6,11,14,14,73
207935,31,Right,1,3,1,13,12,12,32,19,17,12,17,25,19,32,48,31,64,32,20,56,42,72,16,20,21,19,36,20,68,18,12,18,72,72,76,71,76,73
184895,28,Right,1,4,3,72,72,38,69,74,74,70,72,68,70,81,76,73,73,76,76,81,64,68,74,23,21,71,74,79,70,31,22,19,15,7,16,13,16,73
244544,21,Right,1,4,3,73,69,39,72,65,75,66,58,64,73,82,82,80,60,75,65,49,69,50,61,62,26,69,68,58,65,42,30,30,10,7,9,8,12,73
201025,27,Left,1,2,2,69,54,76,62,41,61,51,56,59,66,66,69,63,73,62,76,75,69,75,62,76,75,51,48,39,69,73,77,76,15,9,15,14,10,73
192321,26,Left,1,4,3,74,57,49,76,56,71,72,68,78,74,75,66,80,69,83,78,74,79,58,75,63,63,61,71,57,72,64,61,58,13,6,7,16,10,73
209218,35,Right,1,3,4,72,69,44,75,57,75,63,67,70,74,62,60,71,65,68,65,54,60,67,69,66,56,64,79,73,65,53,48,47,10,8,6,9,7,73
221250,25,Right,1,3,2,52,47,50,74,41,72,55,40,70,72,66,67,74,66,85,60,74,83,63,55,74,74,43,64,54,69,72,72,66,6,12,13,6,8,73
225859,22,Left,1,3,2,62,35,74,66,39,64,32,36,63,65,69,75,65,70,52,36,76,76,81,39,71,71,34,48,44,61,73,74,68,9,14,6,8,7,73
226627,23,Right,1,4,3,64,75,55,68,66,79,67,53,64,76,88,83,86,75,78,71,75,72,56,70,61,49,72,65,59,62,35,39,34,9,12,8,15,14,73
229699,21,Right,1,3,4,58,67,42,74,47,74,60,52,67,75,78,74,73,65,74,63,53,76,59,70,47,41,67,75,50,71,46,49,38,7,7,13,10,6,73
196932,25,Right,1,3,3,49,74,72,73,68,67,52,48,56,75,67,67,58,68,37,76,74,68,79,65,46,36,73,59,65,70,31,21,19,16,13,8,15,11,73
235844,20,Right,1,2,2,64,40,74,72,63,64,27,30,71,71,71,70,73,71,66,67,73,73,72,30,71,72,55,45,65,70,71,72,71,7,11,10,7,6,73
190276,29,Right,1,2,2,36,23,72,66,35,39,47,55,64,62,49,63,55,66,67,50,81,74,88,57,71,68,34,42,46,67,71,74,72,14,15,12,9,10,73
213061,29,Right,1,4,3,67,72,68,74,70,71,65,50,57,69,82,78,82,66,68,70,71,84,82,66,79,31,71,69,74,70,41,24,25,12,14,11,12,11,73
211014,26,Right,1,3,3,72,45,55,68,45,72,70,68,54,73,83,86,75,74,76,57,79,87,60,49,68,66,65,59,47,66,68,68,70,9,12,6,11,10,73
158790,32,Right,1,4,3,65,66,43,79,59,72,49,57,74,73,76,71,81,63,80,67,74,71,56,68,56,24,62,78,53,66,35,37,32,8,10,9,16,6,73
192838,29,Right,1,3,3,75,52,64,69,59,74,67,57,65,73,67,75,67,74,65,75,70,83,69,65,85,71,73,62,54,66,72,72,70,11,11,6,5,9,73
196935,25,Left,1,3,2,49,18,73,69,26,55,27,24,58,69,64,66,60,62,37,57,60,68,78,21,75,74,26,54,43,62,69,74,70,11,7,6,6,9,73
211527,26,Left,1,4,3,72,75,55,71,58,76,76,80,70,71,73,76,75,62,72,69,63,73,65,71,42,27,69,68,74,66,58,36,25,16,13,9,15,7,73
184136,30,Right,1,3,3,49,76,78,65,64,71,49,41,49,73,63,58,63,67,56,75,71,71,80,59,73,22,76,67,71,74,48,43,25,10,13,14,10,6,73
200521,26,Left,1,3,4,70,69,40,67,44,76,75,73,59,75,80,77,86,68,81,70,55,70,52,70,38,33,73,67,68,67,33,35,21,9,12,15,8,8,73
211017,28,Right,1,4,3,69,68,40,73,52,73,69,79,66,76,79,74,79,69,79,74,30,68,63,74,52,33,72,74,80,59,47,47,44,12,11,15,11,9,73
177481,32,Left,2,3,2,75,44,67,73,56,62,53,50,65,69,73,71,66,65,72,50,67,79,73,58,75,73,34,59,66,71,68,74,72,12,13,10,14,16,73
159818,32,Left,1,3,5,75,68,40,73,64,74,77,86,71,72,84,85,79,67,77,70,70,71,34,76,44,41,67,70,72,65,34,29,31,13,15,12,10,8,73
231242,21,Left,1,4,3,65,68,51,72,64,79,68,62,65,75,86,77,88,64,80,68,58,68,48,65,64,47,68,67,60,65,28,54,47,8,6,8,7,12,73
189514,32,Right,1,3,3,73,47,55,69,58,70,70,54,68,71,79,81,77,75,79,76,74,80,64,64,69,72,71,72,53,72,72,68,66,8,13,10,8,11,73
193098,26,Right,2,3,3,68,66,68,73,61,70,75,69,67,73,83,79,70,73,72,73,68,74,68,71,58,39,71,73,55,69,58,45,37,16,6,12,15,6,73
162123,33,Left,2,3,2,55,40,77,64,54,45,42,35,54,62,31,28,31,68,35,69,64,76,90,42,92,69,35,57,59,71,55,77,75,16,6,13,7,13,73
212300,24,Left,1,2,2,54,35,68,58,30,55,31,32,57,53,61,66,49,67,46,41,81,73,83,40,82,75,29,27,34,58,74,71,72,9,12,7,6,12,73
173132,31,Right,2,3,3,42,74,67,65,71,68,52,51,36,71,79,85,66,72,68,75,74,72,63,69,68,30,74,53,70,73,38,27,29,6,11,8,6,11,73
186444,33,Right,1,3,3,61,78,78,66,71,66,47,46,48,71,69,55,56,66,56,72,64,60,78,67,81,28,76,58,63,74,19,24,22,7,7,7,12,16,73
213581,27,Right,1,2,2,57,38,77,64,41,48,55,44,64,66,63,64,48,78,58,55,75,84,80,43,76,70,51,38,38,69,69,74,68,10,9,10,11,7,73
162893,31,Right,2,3,2,44,35,75,58,34,31,42,39,44,47,65,72,53,73,37,42,66,54,87,28,72,73,44,46,48,69,70,73,72,16,15,13,7,14,73
176717,32,Right,1,2,2,35,32,66,54,32,42,34,29,46,49,67,72,66,67,67,51,85,64,78,30,68,75,36,39,40,68,74,75,77,11,15,14,14,9,73
214350,27,Right,1,3,3,49,78,78,58,80,64,60,62,50,68,59,63,71,67,56,74,79,74,79,70,54,31,81,61,65,68,54,25,23,8,8,8,13,15,73
214606,25,Right,1,3,3,59,50,50,74,66,72,62,59,75,75,69,63,69,66,68,72,71,73,68,70,60,70,66,72,52,77,68,71,69,14,14,7,9,16,73
215118,34,Right,1,4,3,68,55,57,75,59,67,71,78,72,73,63,66,60,68,81,76,45,86,61,75,67,67,61,77,75,71,54,69,59,9,7,11,13,13,73
159566,32,Right,1,4,3,74,59,48,80,48,64,76,70,78,75,69,64,68,65,51,79,29,72,68,70,72,64,58,74,62,72,60,68,65,10,8,6,11,10,73
230222,26,Right,1,3,2,47,42,72,73,50,60,60,48,67,66,71,62,67,64,62,79,76,75,79,76,80,65,55,50,50,72,70,75,77,8,13,9,9,10,73
241486,19,Right,1,3,2,26,29,74,66,32,49,27,26,57,66,72,70,64,72,72,41,78,68,66,23,66,73,28,33,43,57,74,74,72,11,10,8,14,13,73
199504,27,Right,1,3,3,71,54,46,71,53,68,53,63,67,71,72,77,69,68,76,73,72,92,75,74,90,70,61,63,60,73,74,68,75,11,8,14,14,11,73
209744,29,Left,2,3,3,72,38,50,72,38,68,59,41,64,70,76,72,70,75,78,61,71,78,67,53,74,71,67,60,58,68,67,73,74,10,12,12,10,13,73
158800,31,Right,1,4,2,69,60,77,73,62,68,52,48,74,70,42,42,64,70,64,74,83,73,74,63,75,78,60,66,75,75,74,67,69,6,9,14,15,10,73
236112,26,Right,1,3,3,70,54,59,69,53,69,63,47,52,67,70,74,71,68,76,71,71,83,67,50,82,70,57,56,58,66,77,74,72,12,7,11,11,7,73
238160,20,Left,1,3,2,31,32,68,62,34,51,48,23,61,53,56,65,61,63,56,60,68,69,82,38,71,77,26,38,41,61,74,77,73,15,7,13,6,11,73
182864,33,Right,1,3,3,65,72,80,70,77,71,53,43,55,73,63,59,72,69,63,75,75,72,80,68,62,33,73,66,70,73,37,25,23,7,14,15,9,16,73
199761,26,Left,1,2,2,55,53,70,72,44,59,52,54,75,66,65,76,54,72,58,72,78,65,76,60,65,73,59,56,34,58,76,73,71,9,10,7,6,10,73
214609,28,Left,1,2,3,74,66,41,72,72,73,74,74,67,71,79,79,82,69,90,72,87,78,38,72,62,42,70,76,79,66,58,32,26,14,7,8,13,13,73
224081,22,Right,1,3,3,57,64,60,72,55,63,52,67,72,69,66,67,68,67,70,75,75,83,77,70,82,71,66,64,58,64,69,74,73,8,8,8,12,14,73
121937,34,Right,2,3,1,11,12,14,33,11,16,11,12,33,19,40,42,47,70,45,22,71,31,72,13,36,17,10,38,18,59,18,12,12,74,73,67,70,75,73
200275,26,Right,1,2,3,66,66,54,71,64,79,75,74,65,76,76,75,81,73,76,58,51,71,63,68,62,31,68,61,58,69,35,42,31,7,8,9,6,8,73
201043,27,Right,1,4,4,63,51,54,71,68,76,64,68,65,74,81,71,90,75,83,75,80,90,70,68,80,72,72,75,60,76,64,69,68,7,8,9,9,8,73
233556,21,Left,1,4,4,76,58,52,76,68,79,76,66,60,80,79,77,78,64,68,76,50,64,66,68,44,40,62,68,56,74,52,26,24,11,11,14,6,12,73
186452,29,Right,2,4,2,63,76,79,75,77,67,66,70,73,73,45,49,62,74,60,80,76,77,76,76,58,60,81,73,72,77,61,54,52,10,11,14,16,10,73
221269,21,Left,1,3,3,65,46,69,77,45,66,35,35,75,75,65,63,69,65,61,69,67,67,68,49,69,74,53,64,42,62,73,74,72,15,7,15,9,15,73
183893,30,Right,2,3,2,34,55,73,74,23,59,52,55,72,71,49,38,56,71,68,63,71,66,69,64,88,72,42,58,66,79,73,75,71,6,6,12,9,8,73
